掰开揉碎 bāi kāi róu suì 283000
百科全书 bǎi kē quán shū 43400000
百孔千创 bǎi kǒng qiān chuāng 2930
百孔千疮 bǎi kǒng qiān chuāng 2780000
百口莫辩 bǎi kǒu mò biàn 2390000
百口难分 bǎi kǒu nán fēn 17100
百口同声 bǎi kǒu tóng shēng 21300
白蜡明经 bái là míng jīng 32000
白浪掀天 bái làng xiān tiān 6640
摆老资格 bǎi lǎo zī gé 18100
百里挑一 bǎi lǐ tiāo yī 11100000
百里之才 bǎi lǐ zhī cái 92300
百里之命 bǎi lǐ zhī mìng 23700
百炼成刚 bǎi liàn chéng gāng 205000
百炼成钢 bǎi liàn chéng gāng 2800000
百了千当 bǎi liǎo qiān dāng 16800
败鳞残甲 bài lín cán jiǎ 132000
百伶百俐 bǎi líng bǎi lì 899000
百龄眉寿 bǎi líng méi shòu 3550
败柳残花 bài liǔ cán huā 1110000
摆龙门阵 bǎi lóng mén zhèn 1190000
白龙鱼服 bái lóng yú fú 209000
白鹿皮币 bái lù pí bì 20900
白鹭转花 bái lù zhuǎn huā 22700
拜洛受图 bài luò shòu tú 1820
百虑一致 bǎi lǜ yī zhì 57300
百虑攒心 bǎi lǜ zǎn xīn 3290
白马清流 bái mǎ qīng liú 60100
白马三郎 bái mǎ sān láng 9710
白旄黄钺 bái máo huáng yuè 74700
白眉赤眼 bái méi chì yǎn 64900
百媚千娇 bǎi mèi qiān jiāo 606000
摆迷魂阵 bǎi mí hún zhèn 42600
百密一疏 bǎi mì yī shū 1450000
白面儒冠 bái miàn rú guān 3810
白面儒生 bái miàn rú shēng 2850
白面书郎 bái miàn shū láng 4710
白面书生 bái miàn shū shēng 1340000
百谋千计 bǎi móu qiān jì 4270
百年不遇 bǎi nián bù yù 4120000
百年大计 bǎi nián dà jì 4810000
百年大业 bǎi nián dà yè 2010000
百年好合 bǎi nián hǎo hé 6690000
百年好事 bǎi nián hǎo shì 131000
百念皆灰 bǎi niàn jiē huī 7990
百年难遇 bǎi nián nán yù 2320000
百年树人 bǎi nián shù rén 19900000
百年偕老 bǎi nián xié lǎo 1820000
百年谐老 bǎi nián xié lǎo 147000
百年之柄 bǎi nián zhī bǐng 314000
百年之好 bǎi nián zhī hǎo 574000
百年之后 bǎi nián zhī hòu 5690000
百年之业 bǎi nián zhī yè 831000
百年之约 bǎi nián zhī yuē 261000
百鸟朝凤 bǎi niǎo cháo fèng 14200000
百品千条 bǎi pǐn qiān tiáo 2340
白帢青衫 bái jiá qīng shān 3800
百巧成穷 bǎi qiǎo chéng qióng 2270
百巧千穷 bǎi qiǎo qiān qióng 69100
百忍成金 bǎi rěn chéng jīn 232000
白日飞升 bái rì fēi shēng 730000
白日见鬼 bái rì jiàn guǐ 1320000
白日青天 bái rì qīng tiān 2650000
白日上升 bái rì shàng shēng 5010
白日升天 bái rì shēng tiān 420000
白日绣衣 bái rì xiù yī 2190
白日衣绣 bái rì yì xiù 41400
白日作梦 bái rì zuò mèng 86700
白日做梦 bái rì zuò mèng 3250000
白色恐怖 bái sè kǒng bù 3070000
白山黑水 bái shān hēi shuǐ 2660000
